TX_ID,CUSTOMER_ID,TX_DATE,PRODUCT_ID,QUANTITY,AMOUNT_LOCAL,CURRENCY
559,1312,2023-04-20,2014,9,13.19,USD
560,1219,2023-05-18,2011,2,80.99,EUR
561,1497,2023-05-24,2011,8,175.31,EUR
562,1267,2023-04-15,2011,6,58.67,USD
563,1017,2023-10-11,2046,9,181.9,USD
564,1022,2023-10-12,2003,4,36.77,DKK
565,1000,2023-07-04,2012,3,94.32,SEK
566,1372,2023-07-25,2007,6,134.6,DKK
567,1466,2023-08-19,2016,7,3.42,DKK
568,1015,2023-10-19,2034,7,118.75,EUR
569,1193,2023-02-03,2001,1,69.04,EUR
570,1023,2023-05-15,2021,5,82.29,DKK
571,1434,2023-02-03,2022,7,208.49,DKK
572,1158,2023-05-01,2009,2,94.18,DKK
573,1144,2023-08-22,2036,5,93.65,EUR
574,1409,2023-04-29,2000,9,90.3,EUR
575,1379,2023-08-11,2013,9,35.42,DKK
576,1358,2023-03-31,2037,4,59.15,EUR
577,1273,2023-02-11,2002,5,40.53,EUR
578,1043,2023-09-15,2001,6,122.87,USD
579,1476,2023-12-08,2007,8,54.03,EUR
580,1068,2023-11-20,2047,8,127.14,EUR
581,1129,2023-01-12,2013,7,113.21,EUR
582,1028,2023-03-07,2017,6,76.75,DKK
583,1310,2023-07-30,2013,8,128.63,EUR
584,1002,2023-01-14,2039,9,185.74,EUR
585,1057,2023-07-06,2003,1,117.62,DKK
586,1051,2023-01-22,2036,3,84.87,EUR
587,1377,2023-11-14,2033,5,46.26,DKK
588,1083,2023-01-16,2028,9,-5.19,DKK
589,1094,2023-09-02,2037,6,78.64,EUR
590,1273,2023-06-28,2039,6,-12.92,DKK
591,1481,2023-07-16,2019,8,128.67,USD
592,1134,2023-10-08,2028,7,29.37,EUR
593,1291,2023-06-09,2033,9,56.35,USD
594,1372,2023-05-05,2002,7,59.98,EUR
595,1040,2023-05-09,2046,3,102.37,EUR
596,1249,2023-05-28,2030,4,164.8,EUR
597,1091,2023-04-13,2015,2,65.34,EUR
598,1122,2023-11-22,2028,6,56.23,DKK
599,1443,2023-09-05,2041,3,127.32,DKK
600,1358,2023-12-01,2031,8,51.29,DKK
601,1433,2023-03-26,2020,5,0.0,EUR
602,1072,2023-02-01,2003,8,108.94,EUR
603,1090,2023-12-22,2006,4,146.03,DKK
604,1388,2023-04-03,2038,7,199.66,DKK
605,1366,2023-06-15,2008,5,39.98,EUR
606,1047,2023-12-26,2042,7,56.27,EUR
607,1413,2023-10-14,2029,1,109.79,USD
608,1308,2023-10-18,2042,9,88.09,EUR
609,1181,2023-08-28,2039,3,32.87,EUR
610,1202,2023-11-28,2033,2,144.22,EUR
611,1101,2023-03-18,2022,5,113.88,EUR
612,1044,2023-10-21,2039,5,42.02,USD
613,1156,2023-08-15,2033,7,139.96,EUR
614,1111,2023-06-02,2042,5,-44.54,EUR
615,1364,2023-03-09,2022,6,100.3,EUR
616,1421,2023-07-11,2042,8,137.49,USD
617,1319,2023-02-09,2041,2,197.94,EUR
618,1312,2023-09-14,2001,5,143.04,EUR
619,1440,2023-09-08,2032,9,30.65,USD
620,1007,2023-09-14,2021,5,90.4,EUR
621,1478,2023-01-03,2003,7,112.2,DKK
622,1001,2023-07-24,2017,8,219.93,SEK
623,1117,2023-12-06,2039,1,130.87,DKK
624,1423,2023-01-03,2041,7,84.45,SEK
625,1237,2023-11-10,2038,3,144.31,EUR
626,1014,2023-12-20,2029,1,54.93,EUR
627,1345,2023-05-03,2022,6,60.5,EUR
628,1321,2023-05-07,2012,8,125.73,USD
629,1399,2023-12-25,2046,2,93.6,EUR
630,1149,2023-01-20,2035,2,131.13,EUR
631,1292,2023-09-02,2013,8,44.47,EUR
632,1271,2023-08-21,2011,1,152.83,EUR
633,1214,2023-10-19,2038,3,-8.84,EUR
634,1128,2023-07-21,2022,4,107.6,EUR
635,1292,2023-03-29,2015,6,28.33,EUR
636,1087,2023-08-10,2048,8,86.91,EUR
637,1435,2023-07-28,2022,5,128.85,EUR
638,1095,2023-10-15,2014,3,-13.56,EUR
639,1142,2023-03-01,2034,5,155.19,EUR
640,1089,2023-02-07,2042,8,109.26,EUR
641,1021,2023-03-02,2028,6,161.18,USD
642,1428,2023-11-29,2010,4,48.0,DKK
643,1207,2023-11-07,2019,8,127.0,USD
644,1114,2023-09-29,2000,8,59.46,DKK
645,1114,2023-02-18,2020,9,59.81,EUR
646,1174,2023-03-30,2035,6,13.35,SEK
647,1221,2023-03-02,2030,3,8.17,EUR
648,1436,2023-07-30,2043,2,62.88,DKK
649,1411,2023-02-21,2010,8,150.77,DKK
650,1452,2023-11-30,2039,5,115.69,USD
651,1224,2023-06-06,2044,4,74.67,EUR
652,1138,2023-06-06,2032,8,55.19,DKK
653,1055,2023-05-13,2009,1,-13.52,EUR
654,1059,2023-09-12,2017,4,133.59,EUR
655,1295,2023-12-01,2042,1,78.47,DKK
656,1448,2023-09-26,2034,4,34.88,EUR
657,1311,2023-01-27,2018,1,72.79,EUR
658,1156,2023-10-29,2033,9,117.47,USD
659,1120,2023-02-13,2045,9,26.18,DKK
660,1355,2023-06-26,2019,7,87.1,EUR
661,1299,2023-01-05,2038,5,109.06,DKK
662,1372,2023-08-18,2004,7,160.57,SEK
663,1308,2023-07-07,2025,9,91.64,EUR
664,1025,2023-07-20,2038,5,20.19,DKK
665,1479,2023-03-25,2029,7,118.82,DKK
666,1044,2023-06-16,2002,1,33.36,SEK
667,1177,2023-02-06,2019,6,62.07,USD
668,1498,2023-03-15,2027,1,135.6,EUR
669,1412,2023-04-25,2034,1,123.99,DKK
670,1461,2023-06-10,2022,3,93.21,USD
671,1012,2023-04-02,2034,6,76.07,DKK
672,1467,2023-05-29,2012,2,-5.0,USD
673,1082,2023-04-02,2013,8,68.73,EUR
674,1279,2023-03-19,2045,3,53.34,EUR
675,1029,2023-01-02,2034,6,127.61,USD
676,1247,2023-01-12,2011,5,190.12,EUR
677,1483,2023-05-07,2004,4,58.78,SEK
678,1020,2023-07-03,2032,6,158.05,EUR
679,1080,2023-12-26,2039,5,151.0,USD
680,1046,2023-08-04,2003,4,87.32,DKK
681,1098,2023-08-08,2036,9,110.42,EUR
682,1029,2023-12-03,2033,4,113.52,EUR
683,1018,2023-04-02,2010,8,140.29,DKK
684,1023,2023-07-25,2024,5,124.92,DKK
685,1151,2023-11-08,2046,2,-5.0,EUR
686,1053,2023-05-22,2038,4,8.98,EUR
687,1273,2023-04-10,2011,5,131.73,EUR
688,1094,2023-01-01,2046,5,150.55,DKK
689,1281,2023-08-05,2049,3,21.83,EUR
690,1397,2023-02-01,2011,6,79.16,USD
691,1177,2023-10-24,2015,1,32.76,USD
692,1210,2023-04-02,2019,4,121.35,USD
693,1306,2023-10-09,2042,1,118.53,EUR
694,1323,2023-06-07,2045,8,105.32,SEK
695,1123,2023-08-14,2020,9,94.98,USD
696,1387,2023-03-04,2003,7,107.31,EUR
697,1331,2023-09-04,2049,5,126.86,DKK
698,1253,2023-11-13,2017,7,140.97,EUR
699,1083,2023-12-12,2021,7,88.83,DKK
700,1151,2023-01-09,2019,4,81.16,EUR
701,1267,2023-08-30,2001,2,79.23,USD
702,1029,2023-08-04,2048,6,141.94,DKK
703,1369,2023-06-13,2010,9,15.27,USD
704,1340,2023-09-11,2024,4,82.38,EUR
705,1073,2023-06-13,2001,1,60.45,USD
706,1415,2023-04-24,2000,3,33.58,EUR
707,1402,2023-04-07,2016,3,156.44,EUR
708,1044,2023-07-26,2038,9,130.47,USD
709,1484,2023-09-15,2002,7,125.02,EUR
710,1286,2023-10-08,2001,8,153.65,EUR
711,1000,2023-10-29,2037,2,153.23,SEK
712,1183,2023-10-14,2002,1,50.49,EUR
713,1376,2023-03-25,2005,7,137.75,EUR
714,1476,2023-03-07,2018,7,80.8,USD
715,1323,2023-05-18,2042,3,178.05,EUR
716,1252,2023-09-23,2001,7,116.96,USD
717,1227,2023-05-29,2026,4,88.16,EUR
718,1427,2023-11-30,2047,6,158.05,EUR
719,1397,2023-03-15,2013,1,63.7,USD
720,1166,2023-02-04,2042,2,76.23,SEK
721,1195,2023-09-16,2024,1,183.95,DKK
722,1462,2023-05-07,2042,6,58.55,EUR
723,1284,2023-09-02,2013,8,-18.75,SEK
724,1443,2023-11-17,2006,8,154.36,EUR
725,1061,2023-01-16,2025,9,136.14,EUR
726,1467,2023-03-24,2049,2,34.74,EUR
727,1310,2023-10-11,2025,8,161.07,EUR
728,1165,2023-03-11,2037,2,114.24,USD
729,1324,2023-12-14,2026,8,95.83,DKK
730,1152,2023-11-30,2013,4,58.43,EUR
731,1281,2023-11-05,2033,5,140.71,EUR
732,1216,2023-09-12,2044,6,96.96,EUR
733,1122,2023-06-17,2013,3,26.58,SEK
734,1313,2023-05-16,2035,4,19.01,DKK
735,1198,2023-02-12,2028,4,152.11,EUR
736,1361,2023-12-10,2040,7,28.95,SEK
737,1107,2023-01-01,2010,5,98.41,EUR
738,1465,2023-11-02,2048,9,170.78,EUR
739,1238,2023-08-22,2010,3,114.32,DKK
740,1322,2023-07-26,2017,7,62.31,EUR
741,1113,2023-10-01,2029,9,91.78,SEK
742,1261,2023-10-25,2002,6,122.81,EUR
743,1051,2023-09-22,2008,8,30.51,EUR
744,1318,2023-08-04,2041,3,134.07,DKK
745,1484,2023-04-19,2036,5,149.17,DKK
746,1144,2023-07-30,2001,9,141.5,EUR
747,1385,2023-01-24,2014,4,0.0,USD
748,1442,2023-04-19,2034,1,26.34,USD
749,1092,2023-09-25,2033,8,87.59,DKK
750,1386,2023-08-10,2003,4,118.67,EUR
751,1128,2023-04-14,2038,9,115.28,EUR
752,1450,2023-01-07,2025,3,177.53,DKK
753,1269,2023-04-06,2010,2,74.79,EUR
754,1368,2023-09-27,2049,1,130.36,EUR
755,1260,2023-01-28,2034,2,70.91,DKK
756,1337,2023-10-21,2018,8,-45.49,EUR
757,1060,2023-10-15,2041,6,191.59,DKK
758,1285,2023-03-08,2017,8,78.83,EUR
759,1056,2023-08-26,2033,4,61.11,USD
760,1335,2023-04-21,2012,2,103.93,USD
761,1182,2023-02-24,2003,8,69.69,EUR
762,1438,2023-03-22,2015,3,160.31,DKK
763,1437,2023-09-25,2015,6,83.24,EUR
764,1220,2023-01-11,2027,9,78.98,EUR
765,1456,2023-02-10,2006,2,154.52,DKK
766,1265,2023-05-05,2002,6,131.39,EUR
767,1215,2023-10-13,2048,5,129.44,SEK
768,1130,2023-06-06,2036,4,157.07,EUR
769,1447,2023-11-26,2044,3,163.07,EUR
770,1428,2023-10-17,2038,1,117.93,EUR
771,1324,2023-10-27,2013,4,76.51,SEK
772,1163,2023-10-20,2023,2,79.69,USD
773,1311,2023-12-17,2039,4,209.25,DKK
774,1467,2023-07-29,2027,6,58.76,DKK
775,1192,2023-08-12,2045,4,96.92,EUR
776,1030,2023-03-26,2029,9,50.95,EUR
777,1258,2023-11-16,2028,1,7.03,EUR
778,1208,2023-09-30,2045,3,183.3,USD
779,1289,2023-02-23,2042,4,115.4,EUR
780,1065,2023-01-27,2046,8,-6.6,EUR
781,1430,2023-08-12,2015,5,39.88,USD
782,1413,2023-10-06,2032,4,84.52,USD
783,1141,2023-12-06,2002,2,132.49,EUR
784,1073,2023-04-23,2009,4,135.57,USD
785,1298,2023-03-23,2005,9,151.11,USD
786,1142,2023-12-26,2006,2,104.88,USD
787,1034,2023-11-14,2042,1,13.01,USD
788,1340,2023-04-13,2022,5,109.41,
789,1488,2023-12-11,2048,3,-4.99,SEK
790,1101,2023-04-22,2013,7,149.74,DKK
791,1347,2023-12-19,2040,2,142.45,EUR
792,1300,2023-11-16,2001,8,136.75,EUR
793,1012,2023-08-21,2025,9,86.84,SEK
794,1385,2023-04-06,2030,5,68.9,SEK
795,1146,2023-08-26,2004,7,74.62,SEK
796,1069,2023-11-24,2042,4,95.93,EUR
797,1100,2023-12-14,2035,6,57.64,EUR
798,1471,2023-01-08,2010,6,88.24,EUR
799,1387,2023-12-18,2031,8,17.9,USD
800,1435,2023-12-23,2012,7,120.56,EUR
801,1326,2023-05-16,2010,9,117.49,USD
802,1490,2023-11-04,2014,4,137.76,DKK
803,1007,2023-10-03,2031,8,84.95,EUR
804,1103,2023-05-30,2014,8,106.84,USD
805,1156,2023-11-26,2015,1,48.11,USD
806,1292,2023-10-29,2042,9,70.32,DKK
807,1396,2023-03-11,2027,4,46.67,EUR
808,1100,2023-11-26,2001,2,101.28,USD
809,1218,2023-08-27,2005,9,100.99,EUR
810,1067,2023-11-11,2028,6,-0.13,DKK
811,1131,2023-12-13,2023,9,155.51,EUR
812,1215,2023-03-13,2000,7,52.83,SEK
813,1350,2023-11-04,2005,9,112.97,DKK
814,1476,2023-01-12,2013,5,162.84,EUR
815,1194,2023-04-22,2012,2,181.14,EUR
816,1331,2023-06-12,2039,9,60.23,EUR
817,1054,2023-08-11,2031,2,79.69,EUR
818,1153,2023-12-24,2007,4,97.8,SEK
819,1194,2023-12-05,2032,9,77.29,EUR
820,1068,2023-06-22,2031,2,14.42,DKK
821,1162,2023-08-24,2036,5,191.83,SEK
822,1432,2023-06-01,2008,6,46.13,EUR
823,1268,2023-01-11,2049,8,64.73,DKK
824,1361,2023-05-18,2048,8,130.49,DKK
825,1371,2023-02-16,2005,6,91.33,DKK
826,1433,2023-08-10,2019,9,155.53,EUR
827,1446,2023-12-10,2020,4,4.72,EUR
828,1316,2023-11-16,2028,3,103.74,EUR
829,1004,2023-04-21,2025,3,84.05,EUR
830,1182,2023-11-03,2003,3,0.0,DKK
831,1029,2023-01-07,2039,4,166.05,
832,1074,2023-01-06,2015,1,144.43,DKK
833,1302,2023-10-19,2002,5,147.32,DKK
834,1119,2023-05-23,2043,5,134.96,SEK
835,1026,2023-04-18,2011,9,147.81,EUR
836,1048,2023-01-16,2001,4,166.62,USD
837,1191,2023-01-22,2009,5,105.09,EUR
838,1152,2023-05-08,2017,2,131.44,EUR
839,1298,2023-10-14,2042,1,71.84,EUR
840,1099,2023-02-15,2003,1,131.41,USD
841,1014,2023-11-19,2040,2,35.37,USD
842,1048,2023-02-18,2014,8,-8.17,EUR
843,1263,2023-11-18,2014,5,134.33,DKK
844,1448,2023-09-14,2007,5,111.81,EUR
845,1302,2023-07-11,2001,6,58.19,USD
846,1477,2023-04-18,2039,7,148.09,SEK
847,1021,2023-12-06,2038,5,191.21,DKK
848,1165,2023-04-20,2020,1,202.87,EUR
849,1303,2023-02-24,2029,9,130.05,EUR
850,1403,2023-08-10,2005,5,118.39,SEK
851,1326,2023-12-02,2017,8,94.44,DKK
852,1262,2023-06-17,2030,9,10.51,USD
853,1214,2023-08-19,2000,1,128.69,EUR
854,1406,2023-03-21,2014,6,69.96,SEK
855,1365,2023-10-23,2032,2,-10.74,USD
856,1380,2023-02-23,2049,4,98.41,USD
857,1216,2023-09-10,2003,9,122.37,EUR
858,1143,2023-01-20,2008,6,106.39,EUR
859,1300,2023-03-16,2002,6,102.83,USD
860,1266,2023-12-18,2016,1,58.92,SEK
861,1140,2023-10-30,2001,1,114.54,EUR
862,1033,2023-06-30,2047,7,76.97,USD
863,1448,2023-06-04,2036,3,120.67,EUR
864,1197,2023-07-04,2023,5,22.49,EUR
865,1000,2023-06-22,2003,7,79.42,DKK
866,1307,2023-07-08,2006,9,117.72,USD
867,1383,2023-07-09,2008,4,141.7,EUR
868,1164,2023-09-22,2033,9,139.48,EUR
869,1079,2023-06-21,2030,9,29.95,EUR
870,1262,2023-12-20,2043,7,0.0,EUR
871,1211,2023-10-22,2034,7,23.64,EUR
872,1128,2023-04-01,2022,3,172.43,USD
873,1064,2023-12-31,2003,5,162.5,DKK
874,1449,2023-01-03,2022,5,146.57,EUR
875,1351,2023-12-29,2025,3,140.26,EUR
876,1182,2023-07-14,2039,9,201.31,DKK
877,1330,2023-05-01,2021,7,138.94,EUR
878,1380,2023-09-16,2010,5,53.98,DKK
879,1064,2023-05-06,2003,2,123.59,USD
880,1005,2023-06-07,2003,3,74.14,USD
881,1334,2023-08-30,2041,4,88.69,USD
882,1289,2023-04-04,2021,3,98.32,EUR
883,1169,2023-02-25,2035,5,64.82,EUR
884,1197,2023-07-12,2006,6,158.52,EUR
885,1328,2023-09-16,2014,9,137.25,USD
886,1275,2023-09-29,2021,6,67.12,EUR
887,1011,2023-03-08,2011,3,125.94,SEK
888,1016,2023-06-15,2000,4,165.47,USD
889,1155,2023-11-10,2010,1,59.72,EUR
890,1313,2023-12-20,2012,9,42.0,USD
891,1156,2023-10-17,2028,6,168.52,EUR
892,1485,2023-08-07,2017,2,182.95,EUR
893,1155,2023-03-31,2039,8,92.16,EUR
894,1304,2023-07-08,2003,4,41.16,EUR
895,1026,2023-09-28,2039,9,155.78,DKK
896,1227,2023-02-01,2040,8,80.37,USD
897,1420,2023-02-10,2031,3,175.43,EUR
898,1084,2023-07-20,2001,8,52.1,USD
899,1474,2023-12-01,2027,8,106.9,USD
900,1411,2023-02-03,2008,6,103.39,EUR
901,1000,2023-02-24,2037,1,143.52,EUR
902,1424,2023-01-26,2006,3,79.44,EUR
903,1229,2023-03-31,2035,4,124.01,EUR
904,1283,2023-10-24,2009,4,137.56,EUR
905,1115,2023-05-22,2040,9,142.97,USD
906,1092,2023-11-12,2016,4,69.21,EUR
907,1309,2023-02-01,2037,9,33.05,EUR
908,1447,2023-07-01,2048,2,77.88,DKK
909,1296,2023-04-10,2037,9,121.59,EUR
910,1278,2023-04-06,2034,5,135.98,EUR
911,1290,2023-03-17,2049,1,-9.94,EUR
912,1243,2023-03-30,2032,6,133.72,EUR
913,1010,2023-11-05,2048,8,172.71,USD
914,1483,2023-09-20,2023,8,112.14,USD
915,1467,2023-06-17,2034,9,126.89,SEK
916,1378,2023-01-04,2028,7,119.13,USD
917,1321,2023-08-18,2040,6,79.9,USD
918,1309,2023-08-18,2006,6,95.98,EUR
919,1417,2023-04-27,2023,5,106.65,EUR
920,1032,2023-06-13,2006,6,50.8,DKK
921,1169,2023-04-20,2028,4,112.69,USD
922,1320,2023-12-04,2005,4,64.17,DKK
923,1164,2023-11-16,2048,7,229.44,EUR
924,1012,2023-10-03,2028,6,37.91,EUR
925,1441,2023-04-11,2018,5,127.88,SEK
926,1064,2023-05-19,2048,1,48.84,SEK
927,1035,2023-05-13,2002,3,62.6,DKK
928,1015,2023-08-27,2028,4,98.86,DKK
929,1021,2023-03-13,2040,6,155.52,USD
930,1118,2023-02-15,2003,2,183.03,EUR
931,1079,2023-01-26,2033,7,36.72,USD
932,1224,2023-01-24,2037,5,167.03,DKK
933,1418,2023-11-17,2015,7,82.75,DKK
934,1403,2023-10-04,2011,1,53.4,DKK
935,1410,2023-04-24,2040,7,118.45,DKK
936,1106,2023-08-11,2012,5,56.01,EUR
937,1089,2023-12-16,2012,5,160.06,USD
938,1497,2023-05-02,2029,1,175.9,EUR
939,1212,2023-06-09,2010,1,199.3,EUR
940,1172,2023-09-10,2042,8,114.36,EUR
941,1444,2023-03-02,2012,2,127.55,USD
942,1090,2023-11-18,2049,2,116.27,EUR
943,1161,2023-05-06,2016,4,89.38,EUR
944,1485,2023-03-15,2005,3,77.25,EUR
945,1292,2023-01-06,2006,3,75.35,USD
946,1241,2023-06-30,2018,2,134.47,EUR
947,1128,2023-05-11,2027,8,56.34,EUR
948,1137,2023-02-08,2014,7,97.58,EUR
949,1445,2023-07-12,2011,6,82.93,DKK
950,1323,2023-04-18,2012,1,41.85,EUR
951,1441,2023-12-08,2012,1,108.98,USD
952,1311,2023-04-10,2036,3,233.23,USD
953,1419,2023-02-13,2029,8,131.48,SEK
954,1274,2023-07-21,2041,3,100.68,EUR
955,1243,2023-04-27,2026,9,44.35,SEK
956,1253,2023-10-28,2045,3,70.14,USD
957,1235,2023-01-10,2016,2,182.89,SEK
958,1338,2023-01-24,2003,5,-4.14,EUR
959,1302,2023-05-31,2012,4,86.42,EUR
960,1239,2023-04-25,2011,6,160.71,USD
961,1191,2023-12-29,2026,7,108.81,SEK
962,1438,2023-02-06,2041,6,104.36,USD
963,1065,2023-10-07,2045,2,55.43,EUR
964,1294,2023-01-30,2014,5,169.51,EUR
965,1273,2023-06-01,2004,9,91.77,USD
966,1188,2023-05-30,2015,9,120.28,EUR
967,1112,2023-12-28,2029,6,14.89,SEK
968,1100,2023-04-03,2013,8,144.54,DKK
969,1211,2023-08-26,2041,7,175.57,DKK
970,1172,2023-11-11,2003,1,146.55,EUR
971,1234,2023-07-27,2004,4,83.93,EUR
972,1106,2023-06-26,2005,1,114.69,SEK
973,1312,2023-03-20,2017,9,112.53,EUR
974,1149,2023-04-19,2005,8,104.82,SEK
975,1297,2023-08-31,2018,2,172.13,DKK
976,1224,2023-07-05,2013,2,90.99,EUR
977,1253,2023-03-07,2026,9,40.2,EUR
978,1203,2023-04-23,2001,9,63.84,USD
979,1280,2023-03-03,2048,8,154.41,EUR
980,1072,2023-10-20,2018,5,161.2,EUR
981,1307,2023-01-03,2025,5,11.89,DKK
982,1200,2023-01-14,2021,1,79.15,EUR
983,1288,2023-08-25,2048,2,148.69,EUR
984,1156,2023-08-14,2022,4,87.1,EUR
985,1392,2023-09-26,2011,9,221.24,DKK
986,1192,2023-01-08,2046,7,64.29,DKK
987,1286,2023-06-03,2027,1,28.08,EUR
988,1415,2023-06-02,2009,8,120.89,EUR
989,1418,2023-07-30,2026,2,80.6,EUR
990,1225,2023-07-09,2037,9,116.16,EUR
991,1386,2023-11-24,2013,8,97.07,SEK
992,1444,2023-02-11,2012,7,126.83,EUR
993,1196,2023-08-23,2027,6,43.19,EUR
994,1238,2023-10-17,2002,9,73.18,EUR
995,1375,2023-03-11,2040,4,28.76,EUR
996,1440,2023-06-12,2007,3,84.7,EUR
997,1061,2023-07-24,2017,5,42.81,EUR
998,1437,2023-10-12,2022,1,142.54,EUR
999,1285,2023-05-22,2047,7,221.8,DKK
1000,1023,2023-04-13,2042,1,107.73,SEK
1001,1101,2023-07-17,2010,6,99.65,USD
1002,1070,2023-06-24,2024,4,68.82,DKK
1003,1082,2023-09-20,2004,5,159.76,EUR
1004,1011,2023-02-22,2004,7,152.47,DKK
1005,1176,2023-06-16,2044,8,163.61,SEK
1006,1218,2023-08-31,2007,8,132.34,DKK
1007,1274,2023-02-23,2020,1,76.24,DKK
1008,1157,2023-02-26,2025,6,158.01,SEK
1009,1058,2023-07-31,2021,2,78.47,EUR
1010,1001,2023-07-27,2036,3,94.04,USD
1011,1026,2023-06-17,2008,9,169.91,USD
1012,1243,2023-08-27,2003,8,157.64,DKK
1013,1477,2023-03-18,2035,6,166.77,EUR
1014,1473,2023-06-03,2010,2,124.37,EUR
1015,1012,2023-09-04,2017,7,103.7,DKK
1016,1237,2023-10-29,2029,2,96.83,EUR
1017,1023,2023-10-18,2036,3,95.13,USD
1018,1141,2023-12-28,2030,7,106.03,EUR
1019,1218,2023-12-28,2004,7,114.05,EUR
1020,1387,2023-10-06,2039,4,58.86,USD
1021,1155,2023-12-29,2031,7,78.48,USD
1022,1179,2023-02-28,2043,9,133.17,SEK
1023,1104,2023-03-30,2023,5,145.24,DKK
1024,1172,2023-02-23,2020,9,85.28,SEK
1025,1188,2023-08-26,2013,9,80.89,USD
1026,1215,2023-03-29,2033,1,109.57,SEK
1027,1277,2023-05-19,2024,7,76.89,EUR
1028,1486,2023-05-13,2023,1,104.8,EUR
1029,1440,2023-04-04,2048,8,20.14,EUR
1030,1103,2023-09-04,2009,8,121.74,EUR
1031,1089,2023-10-23,2044,3,49.53,EUR
1032,1083,2023-12-02,2022,2,90.49,USD
1033,1081,2023-04-24,2005,4,19.31,DKK
1034,1475,2023-08-18,2043,2,54.03,EUR
1035,1130,2023-09-04,2008,1,136.03,EUR
1036,1103,2023-12-30,2028,4,81.07,USD
1037,1051,2023-03-19,2039,8,171.4,EUR
1038,1003,2023-10-09,2010,6,87.14,SEK
1039,1129,2023-10-11,2032,2,119.99,EUR
1040,1293,2023-06-04,2038,1,108.12,EUR
1041,1189,2023-09-30,2025,4,90.81,EUR
1042,1185,2023-01-09,2047,9,33.73,DKK
1043,1489,2023-05-05,2008,9,-29.17,EUR
1044,1302,2023-11-25,2049,7,149.39,EUR
1045,1388,2023-11-04,2001,2,9.41,SEK
1046,1498,2023-09-23,2033,2,119.81,SEK
1047,1383,2023-09-24,2000,7,116.57,DKK
1048,1050,2023-03-10,2007,8,149.3,
1049,1193,2023-06-05,2042,9,111.34,EUR
1050,1300,2023-03-09,2028,6,100.55,DKK
1051,1334,2023-09-30,2023,6,90.04,DKK
1052,1262,2023-05-28,2006,8,65.63,EUR
1053,1132,2023-07-27,2039,9,119.16,DKK
1054,1179,2023-04-21,2031,4,148.52,SEK
1055,1306,2023-04-07,2026,8,101.92,USD
1056,1033,2023-06-18,2034,4,140.69,DKK
1057,1208,2023-10-27,2014,1,40.34,EUR
1058,1230,2023-10-03,2024,5,89.66,DKK
1059,1484,2023-01-18,2017,1,78.86,EUR
1060,1039,2023-05-17,2026,3,74.95,DKK
1061,1208,2023-06-30,2030,6,153.94,EUR
1062,1029,2023-04-13,2043,5,114.16,USD
1063,1014,2023-12-14,2006,5,164.07,EUR
1064,1166,2023-02-16,2017,8,117.74,EUR
1065,1489,2023-12-01,2037,4,107.61,EUR
1066,1403,2023-07-13,2035,2,123.73,USD
1067,1148,2023-04-06,2010,3,35.68,EUR
1068,1418,2023-04-13,2003,7,108.66,USD
1069,1280,2023-05-06,2038,9,86.62,DKK
1070,1131,2023-02-16,2039,6,57.34,EUR
1071,1381,2023-03-05,2014,2,106.82,USD
1072,1484,2023-04-08,2012,1,59.85,EUR
1073,1205,2023-12-28,2030,5,151.9,SEK
1074,1151,2023-03-09,2005,8,36.78,EUR
1075,1191,2023-03-03,2031,4,198.59,EUR
1076,1402,2023-09-08,2004,5,78.94,USD
1077,1146,2023-01-05,2033,5,171.01,EUR
1078,1369,2023-06-20,2002,3,154.13,SEK
1079,1087,2023-05-15,2024,2,177.55,USD
1080,1317,2023-03-23,2028,8,97.67,USD
1081,1328,2023-11-18,2021,1,109.16,EUR
1082,1225,2023-12-20,2027,1,-5.0,EUR
1083,1054,2023-05-27,2044,4,134.18,EUR
1084,1283,2023-11-01,2002,9,109.06,SEK
1085,1277,2023-04-01,2003,2,115.56,USD
1086,1079,2023-07-17,2041,6,149.55,USD
1087,1044,2023-03-30,2015,5,159.24,USD
1088,1049,2023-10-14,2010,8,128.61,USD
1089,1492,2023-01-31,2045,7,107.11,EUR
1090,1148,2023-11-04,2040,2,70.64,EUR
1091,1101,2023-04-06,2044,8,14.83,EUR
1092,1425,2023-03-23,2018,7,171.67,EUR
1093,1313,2023-09-14,2044,1,119.67,EUR
1094,1454,2023-10-16,2010,2,56.54,EUR
1095,1117,2023-05-12,2037,3,70.66,DKK
1096,1188,2023-08-02,2041,2,47.53,EUR
1097,1166,2023-08-06,2019,6,141.57,EUR
1098,1409,2023-01-30,2041,8,126.6,DKK
1099,1430,2023-01-23,2048,5,83.79,USD
1100,1264,2023-01-28,2017,9,148.63,EUR
1101,1391,2023-02-06,2042,9,129.92,EUR
1102,1075,2023-10-03,2020,9,92.19,DKK
1103,1189,2023-03-15,2031,3,100.73,EUR
1104,1147,2023-04-23,2024,8,103.98,USD
1105,1176,2023-12-31,2030,9,103.04,EUR
1106,1225,2023-11-10,2031,6,122.72,EUR
1107,1381,2023-04-25,2046,1,80.31,EUR
1108,1093,2023-09-10,2009,4,166.9,EUR
1109,1322,2023-08-21,2006,6,116.03,EUR
1110,1315,2023-12-02,2001,8,193.36,EUR
1111,1130,2023-08-14,2011,9,101.23,EUR
1112,1487,2023-07-19,2042,5,87.76,USD
1113,1426,2023-11-17,2035,5,67.58,EUR
1114,1272,2023-12-13,2043,4,-13.02,EUR
